ACCNR,YEAR,SPECIES,LOC,LAT,LONG,NHOM,ALDR,TOTL,TOTV,FPRC,CB28,CB52,CB101,CB118,CB153,CB138,CB180
C12/06126,2012,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,3,33.5,399,33,0.005,0.008,0.039,0.052,0.127,0.087,0.033
C12/06127,2012,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,36,410,46,0.007,0.013,0.043,0.05,0.113,0.084,0.029
C12/06128,2012,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,38,510,56,0.005,0.01,0.035,0.038,0.096,0.07,0.024
C12/07445,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,30.5,307,17,0.005,0.008,0.02,0.087,0.425,0.24,0.051
C12/07446,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,29,236,15,0.005,0.01,0.047,0.097,0.519,0.303,0.064
C12/07447,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,31.5,283,25,0.004,0.012,0.055,0.1,0.525,0.29,0.061
C12/07448,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,30,261,8,0.006,0.008,0.043,0.127,0.652,0.363,0.08
C12/07449,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,31,307,51,0.005,0.01,0.042,0.065,0.414,0.241,0.041
C12/07450,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,31,299,18,0.005,0.01,0.034,0.106,0.52,0.278,0.054
C12/07451,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,33,429,14,0.006,0.011,0.042,0.108,0.667,0.359,0.086
C12/07452,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,3,39.5,638,15,0.005,0.007,0.041,0.14,0.755,0.34,0.15
C12/07453,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,39.5,665,20,0.009,0.01,0.041,0.138,0.674,0.404,0.072
C12/07454,2012,Cod,Fladen,57.19977802985599,11.813581143243677,NA,2,39.5,725,18,0.006,0.009,0.034,0.128,0.562,0.357,0.08
C12/01590,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,4,19,71.2,0.8,-0.005,-0.005,0.012,0.015,0.053,0.033,0.018
C12/01591,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,18.1,63.3,0.71,-0.006,-0.006,0.007,0.01,0.042,0.021,0.015
C12/01592,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,17.5,65.3,0.68,-0.006,-0.006,0.01,0.012,0.042,0.027,0.016
C12/01593,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,17.6,61.5,0.68,-0.006,-0.006,0.011,0.012,0.044,0.025,0.015
C12/01594,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,18,61.9,0.7,-0.006,-0.006,0.01,0.014,0.049,0.029,0.017
C12/01595,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,18.5,69.7,0.58,-0.007,-0.007,0.011,0.015,0.058,0.031,0.017
C12/01596,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,18.4,65.1,0.71,-0.006,-0.006,0.012,0.015,0.051,0.032,0.017
C12/01597,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,18.4,67.8,0.68,-0.006,-0.006,0.009,0.011,0.033,0.021,0.01
C12/01598,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,17.8,63.6,0.74,-0.005,-0.005,0.008,0.011,0.038,0.022,0.013
C12/01599,2012,Perch,Holmöarna,63.68082842166445,20.87675805501533,NA,3,17.6,63.6,0.79,-0.005,-0.005,0.008,0.01,0.036,0.02,0.012
C12/06018,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,4,19,85.4,0.63,-0.006,-0.006,0.011,0.018,0.06,0.032,0.014
C12/06019,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,4,18.7,80.4,0.68,-0.006,0.006,0.024,0.028,0.076,0.052,0.018
C12/06020,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,4,19.7,84.3,0.6,-0.007,-0.007,0.023,0.03,0.09,0.058,0.018
C12/06021,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,3,18.7,83.8,0.67,-0.006,-0.006,0.017,0.02,0.048,0.03,0.012
C12/06022,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,3,20.4,101.9,0.64,-0.006,-0.006,0.023,0.03,0.082,0.051,0.017
C12/06023,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,4,18.5,70.2,0.69,-0.006,0.008,0.028,0.032,0.082,0.053,0.019
C12/06024,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,5,19.2,90.9,0.7,-0.006,-0.006,0.017,0.019,0.048,0.031,0.012
C12/06025,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,3,20.3,108.4,0.57,-0.007,-0.007,0.023,0.026,0.068,0.043,0.016
C12/06026,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,3,19.4,99.1,0.69,-0.006,-0.006,0.018,0.02,0.052,0.033,0.012
C12/06027,2012,Perch,Kvädöfjärden,58.03364178492107,16.764968754785837,NA,3,17.9,86.9,0.87,-0.005,0.005,0.016,0.017,0.043,0.028,0.009
C12/07963-07968,2012,Eelpout,Fjällbacka,58.633000603094295,11.261454251587885,6,2,21.6,42,0.51,-0.008,-0.008,0.01,0.078,0.216,0.129,0.034
C12/07969-07974,2012,Eelpout,Fjällbacka,58.633000603094295,11.261454251587885,6,2,21.8,35.6,0.52,-0.008,-0.008,-0.008,0.08,0.202,0.121,0.033
C12/06951-06956,2012,Eelpout,Kvädöfjärden,58.03364178492107,16.764968754785837,6,5,25,64.5,0.64,-0.006,-0.006,-0.006,0.02,0.061,0.034,0.009
C12/06957-06962,2012,Eelpout,Kvädöfjärden,58.03364178492107,16.764968754785837,6,4,24,57.3,0.66,-0.006,-0.006,-0.006,0.02,0.066,0.037,0.01
C12/05715-05734,2012,Blue mussel,Fjällbacka,58.633000603094295,11.261454251587885,20,-9,NA,NA,1.7,-0.005,-0.005,0.013,0.014,0.038,0.025,-0.005
C12/05735-05754,2012,Blue mussel,Fjällbacka,58.633000603094295,11.261454251587885,20,-9,NA,NA,1.3,-0.003,-0.003,0.01,0.014,0.037,0.023,-0.003
C12/05755-05774,2012,Blue mussel,Fjällbacka,58.633000603094295,11.261454251587885,20,-9,NA,NA,1.2,-0.003,-0.003,0.012,0.014,0.036,0.024,-0.003
C12/05775-05794,2012,Blue mussel,Fjällbacka,58.633000603094295,11.261454251587885,20,-9,NA,NA,1,-0.004,-0.004,0.011,0.013,0.038,0.024,-0.004
C12/05795-05814,2012,Blue mussel,Fjällbacka,58.633000603094295,11.261454251587885,20,-9,NA,NA,1.4,-0.003,-0.003,0.013,0.012,0.035,0.022,-0.003
C12/07695-07714,2012,Blue mussel,Nidingen,57.38221877982889,11.89858851125765,20,-9,NA,NA,2.7,-0.005,-0.005,-0.005,0.005,0.012,0.008,-0.005
C12/07715-07734,2012,Blue mussel,Nidingen,57.38221877982889,11.89858851125765,20,-9,NA,NA,2.5,-0.005,-0.005,-0.005,-0.005,0.012,0.009,-0.005
C12/07735-07754,2012,Blue mussel,Nidingen,57.38221877982889,11.89858851125765,20,-9,NA,NA,2.2,-0.004,-0.004,-0.004,0.004,0.011,0.008,-0.004
C12/07755-07774,2012,Blue mussel,Nidingen,57.38221877982889,11.89858851125765,20,-9,NA,NA,2,-0.004,-0.004,-0.004,0.004,0.011,0.008,-0.004
C12/07775-07794,2012,Blue mussel,Nidingen,57.38221877982889,11.89858851125765,20,-9,NA,NA,1.7,-0.005,-0.005,-0.005,0.004,0.011,0.008,-0.005
C12/06218-06237,2012,Blue mussel,Kvädöfjärden,58.03364178492107,16.764968754785837,20,-9,NA,NA,1.1,-0.009,-0.009,-0.009,-0.009,0.038,0.022,0.004
C12/06238-06257,2012,Blue mussel,Kvädöfjärden,58.03364178492107,16.764968754785837,20,-9,NA,NA,1.4,-0.005,-0.005,0.009,0.009,0.038,0.024,0.004
C12/06258-06277,2012,Blue mussel,Kvädöfjärden,58.03364178492107,16.764968754785837,20,-9,NA,NA,1.3,-0.004,-0.004,0.008,0.008,0.036,0.021,-0.003
C12/06278-06297,2012,Blue mussel,Kvädöfjärden,58.03364178492107,16.764968754785837,20,-9,NA,NA,1.4,-0.003,-0.003,0.01,0.009,0.037,0.021,0.004
C12/06298-06317,2012,Blue mussel,Kvädöfjärden,58.03364178492107,16.764968754785837,20,-9,NA,NA,1.3,-0.003,-0.003,0.016,0.009,0.038,0.024,0.004
C12/01034-01043,2012,Perch,Örefjärden,63.422722778982696,19.396787910380663,10,4,16,94.1,0.7,-0.006,-0.006,0.013,0.012,0.057,0.036,0.023
C12/01044-01053,2012,Perch,Örefjärden,63.422722778982696,19.396787910380663,10,3,14.9,77.5,0.7,-0.006,-0.006,0.011,0.011,0.051,0.031,0.021
C12/04915-04926,2012,Herring,Rånefjärden,65.7555472971084,22.41814299604159,12,5,13.9,28,1.8,-0.005,-0.005,0.02,0.019,0.072,0.049,0.025
C12/04927-04938,2012,Herring,Rånefjärden,65.7555472971084,22.41814299604159,12,5,12.4,28.2,1.8,-0.005,-0.005,0.017,0.016,0.055,0.038,0.019
C12/00160-00171,2012,Herring,Utlängan (spring),56.00807951472777,15.830903370721249,12,5,18.1,43.3,3.2,0.007,0.014,0.036,0.029,0.079,0.055,0.019
C12/00172-00183,2012,Herring,Utlängan (spring),56.00807951472777,15.830903370721249,12,5,18.3,44.3,3.5,0.007,0.012,0.032,0.027,0.071,0.05,0.018
C12/02408-02419,2012,Herring,Kinnbäcksfjärden,64.84739307667199,21.27342870423724,12,7,17.9,35.9,2.1,-0.005,0.008,0.026,0.029,0.091,0.062,0.03
C12/02420-02431,2012,Herring,Kinnbäcksfjärden,64.84739307667199,21.27342870423724,12,6,16.9,39.3,3.5,0.004,0.009,0.028,0.029,0.09,0.061,0.026
C12/01643-01654,2012,Herring,Holmöarna,63.68082842166445,20.87675805501533,12,5,15.9,33.6,2.2,-0.004,0.003,0.015,0.019,0.065,0.045,0.022
C12/01655-01666,2012,Herring,Holmöarna,63.68082842166445,20.87675805501533,12,5,16.3,35.4,2.2,-0.005,0.003,0.02,0.025,0.093,0.064,0.032
C12/02226-02237,2012,Herring,Gaviksfjärden,63.127385828942565,18.63609392362086,12,4,17.7,36.5,4.9,0.004,0.007,0.018,0.017,0.049,0.036,0.015
C12/02238-02249,2012,Herring,Gaviksfjärden,63.127385828942565,18.63609392362086,12,4,17.5,35.7,4,-0.004,0.008,0.02,0.018,0.053,0.039,0.018
C12/00883-00894,2012,Herring,Långvindsfjärden,61.77382974624703,17.45523397117921,12,4,15.6,32,3.9,-0.004,0.006,0.019,0.018,0.054,0.04,0.019
C12/00895-00906,2012,Herring,Långvindsfjärden,61.77382974624703,17.45523397117921,12,4,17.1,32.2,4.4,-0.004,0.006,0.017,0.016,0.051,0.036,0.017
C12/01700,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,NA,19.9,0.96,-0.004,-0.004,0.021,0.021,0.084,0.056,0.032
C12/01701,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,15.7,21.7,1.6,-0.003,0.006,0.024,0.022,0.074,0.052,0.023
C12/01702,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,NA,28.9,1.4,-0.003,0.007,0.02,0.019,0.055,0.039,0.018
C12/01703,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,17.1,27.8,1.9,-0.004,0.004,0.021,0.021,0.068,0.05,0.022
C12/01704,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,15.5,20.7,2.2,-0.004,-0.004,0.013,0.012,0.035,0.024,0.011
C12/01705,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,NA,34.6,1.7,-0.005,-0.005,0.017,0.017,0.056,0.041,0.019
C12/01706,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,15.9,24.1,2.7,-0.004,-0.004,0.013,0.011,0.033,0.023,0.011
C12/01707,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,16.9,28.8,1.4,-0.003,0.007,0.027,0.022,0.083,0.061,0.032
C12/01708,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,14.9,19,1.8,-0.002,0.003,0.01,0.009,0.026,0.018,0.008
C12/01709,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,14.8,21.1,1.7,-0.002,0.002,0.01,0.009,0.027,0.019,0.009
C12/01710,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,NA,21.3,1.5,-0.003,0.004,0.017,0.016,0.055,0.04,0.018
C12/01711,2012,Herring,Harufjärden,65.58247415499247,22.879089905589215,NA,4,15.8,22,1.3,-0.003,0.011,0.051,0.05,0.155,0.118,0.064
C12/03983-03994,2012,Herring,Bothnian Sea (offsh.),61.249998832625664,19.50000793457867,12,6,17.7,32.1,3.4,-0.005,0.007,0.021,0.021,0.059,0.043,0.018
C12/03995-04006,2012,Herring,Bothnian Sea (offsh.),61.249998832625664,19.50000793457867,12,9,15.1,33.7,3.6,0.005,0.011,0.039,0.047,0.144,0.095,0.042
C12/02695-02706,2012,Herring,Ängskärsklubb (spring),60.53260784362712,18.162427330927617,12,4,17.2,35,3.3,0.005,0.009,0.032,0.032,0.099,0.073,0.033
C12/02707-02718,2012,Herring,Ängskärsklubb (spring),60.53260784362712,18.162427330927617,12,5,16.9,28.9,3.4,0.005,0.009,0.031,0.029,0.093,0.067,0.033
C12/02955,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,3,16.5,28.3,2.4,-0.003,-0.003,0.016,0.016,0.076,0.05,0.035
C12/02956,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,3,16.3,23.6,1.9,-0.004,-0.004,0.007,0.007,0.022,0.015,0.009
C12/02957,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,NA,25.1,3.6,-0.003,0.005,0.018,0.016,0.051,0.039,0.02
C12/02958,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,16.8,31.9,1.7,-0.005,-0.005,0.014,0.019,0.059,0.037,0.021
C12/02959,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,16.7,32.3,4.5,-0.004,-0.004,0.017,0.016,0.054,0.037,0.018
C12/02960,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,NA,30.3,3.5,-0.003,-0.003,0.007,0.007,0.024,0.016,0.01
C12/02961,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,16.1,27.4,3.4,-0.004,-0.004,0.013,0.016,0.075,0.051,0.041
C12/02962,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,18.1,44.8,3.5,-0.003,-0.003,0.015,0.011,0.048,0.032,0.02
C12/02963,2012,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,17.5,33.3,2.5,-0.003,-0.003,0.008,0.008,0.03,0.019,0.012
C13/07222,2013,Herring,Väderöarna,58.54930391858806,10.964417653575358,NA,3,23.3,92.8,6.6,-0.0018,0.007,0.0059,0.0051,0.0142,0.009,-0.0018
C13/07223,2013,Herring,Väderöarna,58.54930391858806,10.964417653575358,NA,3,22.7,87,6.7,-0.0018,0.0078,0.0065,0.0064,0.0178,0.012,0.002
C13/07224,2013,Herring,Väderöarna,58.54930391858806,10.964417653575358,NA,3,22,82,5.6,0.0015,0.0057,0.0062,0.0061,0.0163,0.011,0.002
C13/07529,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,4,17.5,34.2,1.2,-0.0032,-0.0032,0.004,0.0089,0.0501,0.023,0.0105
C13/07530,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,4,18.6,40.8,2.3,-0.0035,0.0066,0.0237,0.0248,0.0562,0.04,0.0134
C13/07531,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,4,17.7,35.3,1.4,-0.0028,0.0057,0.0273,0.0242,0.0689,0.049,0.0144
C13/07532,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,4,17.2,30.7,1.9,-0.0042,0.0044,0.0122,0.0111,0.0352,0.024,0.0106
C13/07533,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,4,18.5,38.4,1.2,-0.0035,-0.0035,0.0508,0.1537,0.833,0.444,0.2934
C13/07534,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,4,19.7,45.7,0.83,-0.0048,0.0058,0.0349,0.034,0.124,0.08,0.027
C13/07535,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,4,17.5,35.1,2.4,-0.0033,0.0058,0.0173,0.0156,0.0444,0.029,0.0108
C13/07536,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,5,17,33.6,1.2,-0.0034,-0.0034,0.01,0.0142,0.0561,0.032,0.0127
C13/07537,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,5,18.1,39.2,1.1,-0.0035,0.0055,0.034,0.0409,0.1326,0.082,0.0331
C13/07538,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,5,17.8,37.4,1.6,-0.005,-0.005,0.013,0.0148,0.0559,0.032,0.0149
C13/07539,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,5,18,35.1,1.9,-0.0042,0.0086,0.0272,0.0284,0.0741,0.053,0.019
C13/07540,2013,Herring,Utlängan,56.00807951472777,15.830903370721249,NA,5,17.3,33.3,3.2,-0.0037,0.0083,0.0222,0.0207,0.0427,0.032,0.01
C13/04194-04205,2013,Herring,Kinnbäcksfjärden,64.84739307667199,21.27342870423724,12,4,16.8,29.6,3.6,-0.0031,0.0042,0.0153,0.0138,0.0405,0.029,0.0137
C13/04206-04217,2013,Herring,Kinnbäcksfjärden,64.84739307667199,21.27342870423724,12,-9,NA,NA,3.6,-0.0029,0.004,0.0156,0.0139,0.0429,0.031,0.0147
C13/08354,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,3,16.7,33.9,3.6,-0.0044,-0.0044,0.0085,0.0077,0.0302,0.022,0.0125
C13/08355,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,3,16.4,35.2,3.2,-0.0037,-0.0037,0.0296,0.0198,0.0796,0.056,0.0277
C13/08356,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,3,15.5,29.6,3.7,-0.0044,-0.0044,0.0107,0.0087,0.0372,0.026,0.0168
C13/08357,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,3,NA,26.4,2.8,-0.0043,-0.0043,0.0123,0.0107,0.0435,0.03,0.0193
C13/08358,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,17.5,36.1,2.7,-0.0045,-0.0045,0.0153,0.0134,0.0346,0.025,0.0115
C13/08359,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,16.3,31.4,3.7,-0.0043,-0.0043,0.01,0.0081,0.0352,0.024,0.0159
C13/08360,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,16.7,35.1,5.4,0.0033,0.0069,0.0175,0.0152,0.0459,0.033,0.015
C13/08361,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,17.5,40.3,3.7,-0.0044,-0.0044,0.0133,0.0121,0.0506,0.034,0.0209
C13/08362,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,15.7,30.6,2.4,-0.0034,-0.0034,0.0122,0.0094,0.0484,0.033,0.0222
C13/08363,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,15.6,33.1,3.7,-0.0043,-0.0043,0.0077,0.0072,0.0296,0.021,0.0139
C13/08364,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,NA,29,2.9,-0.0041,-0.0041,0.0116,0.0098,0.0359,0.027,0.0157
C13/08365,2013,Herring,Ängskärsklubb,60.53260784362712,18.162427330927617,NA,4,16,29,2.7,-0.003,-0.003,0.013,0.0111,0.0448,0.03,0.0178
C13/00375-00386,2013,Herring,Långvindsfjärden,61.77382974624703,17.45523397117921,12,4,17,31.5,3.1,-0.0049,0.0053,0.0186,0.016,0.054,0.039,0.0212
C13/00387-00398,2013,Herring,Långvindsfjärden,61.77382974624703,17.45523397117921,12,4,16.6,30.7,2.4,-0.0048,0.0064,0.023,0.0198,0.0668,0.047,0.0261
C13/01452-01463,2013,Herring,Holmöarna,63.68082842166445,20.87675805501533,12,4,16.1,29.9,3.4,-0.0055,-0.0055,0.0129,0.0114,0.0333,0.023,0.0112
C13/01464-01475,2013,Herring,Holmöarna,63.68082842166445,20.87675805501533,12,4,15.5,30.6,3.9,-0.0047,-0.0047,0.0075,0.0076,0.0223,0.016,0.009
C13/04555-04566,2013,Herring,Abbekås,55.316251437366,13.611042685687051,12,3,19.9,52.5,5.1,-0.0045,0.0094,0.0265,0.0182,0.0663,0.042,0.0115
C13/04567-04578,2013,Herring,Abbekås,55.316251437366,13.611042685687051,12,3,19.9,55.3,5.2,-0.0043,0.0112,0.0303,0.0217,0.075,0.048,0.0137
C13/05937-05948,2013,Herring,Rånefjärden,65.7555472971084,22.41814299604159,12,3,14.6,20.5,2.6,-0.004,-0.004,0.0126,0.011,0.0343,0.024,0.0127
C13/05949-05960,2013,Herring,Rånefjärden,65.7555472971084,22.41814299604159,12,3,14.5,21.2,3.5,-0.0043,-0.0043,0.0106,0.0095,0.0301,0.02,0.011
C13/08449-08460,2013,Herring,Byxelkrok,57.412107229417295,16.99495068161619,12,5,19.3,46.7,2.6,-0.0053,0.0068,0.024,0.025,0.0686,0.046,0.0169
C13/08461-08472,2013,Herring,Byxelkrok,57.412107229417295,16.99495068161619,12,5,20.3,63.7,2.9,-0.0046,0.0058,0.0227,0.0217,0.0684,0.043,0.0163
C13/02375-02386,2013,Herring,Lagnö,59.430609010359575,18.62653048736786,12,4,16.5,28,1.2,-0.0043,0.0141,0.0713,0.0694,0.1896,0.132,0.0551
C13/02387-02398,2013,Herring,Lagnö,59.430609010359575,18.62653048736786,12,5,17,27.9,2,-0.0046,0.0055,0.038,0.0412,0.1578,0.106,0.048
C13/03996-04007,2013,Herring,Gaviksfjärden,63.127385828942565,18.63609392362086,12,5,17.2,33.6,3.8,-0.0044,0.0046,0.0158,0.0135,0.0418,0.03,0.0157
C13/04008-04019,2013,Herring,Gaviksfjärden,63.127385828942565,18.63609392362086,12,4,17.2,33.4,3.3,-0.005,0.0051,0.0166,0.0137,0.0434,0.031,0.0166
C13/03730-03741,2013,Herring,Bothnian Sea (offsh.),61.249998832625664,19.50000793457867,12,6,18,37.3,4.1,-0.0048,0.0064,0.0194,0.0195,0.0525,0.037,0.0188
C13/03742-03753,2013,Herring,Bothnian Sea (offsh.),61.249998832625664,19.50000793457867,12,7,18,38.5,4.8,0.0048,0.0094,0.0293,0.0299,0.0836,0.061,0.032
C13/04710-04721,2013,Herring,N Baltic Proper (offsh.),NA,NA,12,6,17.9,34.2,2.2,0.0055,0.0102,0.0264,0.0277,0.0492,0.038,0.013
C13/04722-04733,2013,Herring,N Baltic Proper (offsh.),NA,NA,12,6,17.7,34.1,4.3,0.0047,0.0092,0.0243,0.024,0.0485,0.037,0.0139
C13/04810,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,4,17.2,31.2,3.9,-0.0041,0.0044,0.0093,0.0075,0.0152,0.012,-0.0041
C13/04811,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,4,18.4,36.7,2.9,-0.0042,0.0059,0.0141,0.0141,0.0267,0.02,0.0072
C13/04812,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,5,18,36.8,5.6,0.0039,0.0068,0.0157,0.0149,0.0269,0.022,0.0058
C13/04813,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,5,18,33.5,3.4,0.0038,0.0067,0.0199,0.0191,0.0453,0.035,0.0131
C13/04814,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,5,18.2,37.6,2.4,0.0044,0.0084,0.021,0.0224,0.043,0.034,0.0115
C13/04815,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,5,17.5,31.6,3.2,0.0053,0.0091,0.0207,0.0189,0.0339,0.027,0.0073
C13/04816,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,6,18.4,33.7,2.3,0.0062,0.0126,0.0345,0.0393,0.0652,0.053,0.0165
C13/04817,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,6,17.8,38.7,5.2,0.0049,0.0093,0.0214,0.0172,0.034,0.026,0.0077
C13/04818,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,6,17.9,37.2,4.4,0.0041,0.0084,0.0197,0.0172,0.0338,0.026,0.0076
C13/04819,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,6,18.3,37.9,3.6,0.0048,0.0083,0.0189,0.0183,0.0321,0.025,0.0067
C13/04820,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,6,NA,33.5,2.9,0.0052,0.0097,0.0269,0.0268,0.0547,0.042,0.0162
C13/04821,2013,Herring,Landsort,58.693635257492296,18.00425495822601,NA,6,NA,41.1,4.6,0.005,0.0083,0.0191,0.0172,0.032,0.025,0.0069
C13/07914-07919,2013,Eelpout,Kvädöfjärden,58.03364178492107,16.764968754785837,6,4,20.9,34.2,0.58,-0.0069,-0.0069,-0.0069,0.0288,0.1146,0.068,0.021
C13/07920-07925,2013,Eelpout,Kvädöfjärden,58.03364178492107,16.764968754785837,6,4,19.2,29.8,0.62,-0.0065,-0.0065,-0.0065,0.0193,0.0698,0.041,0.0102
C13/08115-08120,2013,Eelpout,Fjällbacka,58.633000603094295,11.261454251587885,6,3,21,45.5,0.51,-0.0079,-0.0079,0.0278,0.1301,0.2763,0.184,0.0555
C13/08121-08126,2013,Eelpout,Fjällbacka,58.633000603094295,11.261454251587885,6,3,22,50,0.53,-0.0075,-0.0075,0.0152,0.2261,0.5233,0.305,0.0928
C13/03893,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,29.4,245,64,0.0046,0.0094,0.0339,0.036,0.085,0.061,0.0215
C13/03894,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,35.5,429,67,0.0067,0.0135,0.0417,0.0478,0.1122,0.077,0.0285
C13/03895,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,32.5,328,60,0.0041,0.0061,0.0295,0.0406,0.1122,0.073,0.0331
C13/03896,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,28,200,61,0.0053,0.0083,0.0291,0.0339,0.0726,0.049,0.0176
C13/03897,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,27.3,198,61,0.0045,0.0057,0.0215,0.0272,0.0501,0.034,0.0115
C13/03898,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,27.8,207,70,0.0045,0.0084,0.0286,0.0312,0.0747,0.053,0.02
C13/03899,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,29,259,64,0.005,0.0082,0.027,0.0287,0.0621,0.044,0.0149
C13/03900,2013,Cod,SE Gotland,56.75024348456655,18.49609066850709,NA,2,NA,162,49,0.0026,0.0029,0.0154,0.0217,0.0449,0.028,0.0087
